incident_id,timestamp,date,time_window,day_type,lat,lng,zone_id,incident_type,num_injured,num_critical,num_fatalities,severity_category,severity_numeric,response_time_minutes,transport_time_minutes,weather_condition,road_condition,was_night_time
INC_005083,2025-11-17T05:17:34.287981,2025-11-17,00:00-06:00,WEEKEND,22.742351,88.293212,ZONE_009,ROAD_ACCIDENT,3,1,0,CRITICAL,4,16.76,10.73,RAIN,DRY,True
INC_005084,2025-11-17T15:57:00.287981,2025-11-17,12:00-18:00,WEEKEND,22.497309,88.314973,ZONE_008,ROAD_ACCIDENT,4,1,0,CRITICAL,4,21.89,28.58,CLEAR,DAMAGED,False
INC_005085,2025-11-17T07:31:33.287981,2025-11-17,06:00-12:00,WEEKEND,22.73572,88.303088,ZONE_009,ROAD_ACCIDENT,2,0,0,HIGH,3,23.71,31.35,CLEAR,DRY,False
INC_005086,2025-11-17T10:10:55.287981,2025-11-17,06:00-12:00,WEEKEND,22.631189,88.204146,ZONE_015,FIRE,1,0,0,LOW,1,24.21,37.46,RAIN,DAMAGED,False
INC_005087,2025-11-17T11:20:03.287981,2025-11-17,06:00-12:00,WEEKEND,22.669253,88.159291,ZONE_013,ROAD_ACCIDENT,3,1,0,CRITICAL,4,4.99,34.33,FOG,DRY,False
INC_005088,2025-11-17T00:46:38.287981,2025-11-17,00:00-06:00,WEEKEND,22.333761,88.282016,ZONE_014,RESPIRATORY_DISTRESS,1,0,0,MED,2,18.19,11.13,FOG,WET,True
INC_005089,2025-11-16T23:01:44.287981,2025-11-16,18:00-24:00,WEEKEND,22.720146,88.454484,ZONE_012,ROAD_ACCIDENT,1,1,0,CRITICAL,4,21.59,28.18,RAIN,WET,True
INC_005090,2025-11-17T10:53:05.287981,2025-11-17,06:00-12:00,WEEKEND,22.580103,88.542382,ZONE_007,FIRE,3,1,0,CRITICAL,4,13.96,29.18,CLEAR,DAMAGED,False
INC_005091,2025-11-18T06:17:31.287981,2025-11-18,06:00-12:00,WEEKDAY,22.689171,88.472078,ZONE_019,TRAUMA_OTHER,1,0,0,LOW,1,8.59,23.73,CLEAR,WET,False
INC_005092,2025-11-17T21:43:29.287981,2025-11-17,18:00-24:00,WEEKDAY,22.647668,88.167439,ZONE_004,CARDIAC_EMERGENCY,1,0,0,LOW,1,23.09,5.04,CLEAR,WET,True
INC_005093,2025-11-18T07:16:17.287981,2025-11-18,06:00-12:00,WEEKDAY,22.326749,88.554725,ZONE_006,TRAUMA_OTHER,1,0,0,MED,2,15.12,29.09,CLOUDY,DRY,False
INC_005094,2025-11-18T15:20:47.287981,2025-11-18,12:00-18:00,WEEKDAY,22.359592,88.555095,ZONE_016,RESPIRATORY_DISTRESS,4,0,0,HIGH,3,11.31,31.81,CLEAR,DAMAGED,False
INC_005095,2025-11-18T11:05:28.287981,2025-11-18,06:00-12:00,WEEKDAY,22.578968,88.384564,ZONE_020,CARDIAC_EMERGENCY,4,1,0,CRITICAL,4,11.51,28.07,RAIN,DRY,False
INC_005096,2025-11-18T15:53:39.287981,2025-11-18,12:00-18:00,WEEKDAY,22.702809,88.288078,ZONE_005,TRAUMA_OTHER,1,0,0,LOW,1,11.89,33.27,CLEAR,WET,False
INC_005097,2025-11-18T13:28:54.287981,2025-11-18,12:00-18:00,WEEKDAY,22.587825,88.387241,ZONE_020,TRAUMA_OTHER,1,0,0,LOW,1,15.31,22.79,CLEAR,DAMAGED,False
INC_005098,2025-11-18T10:39:10.287981,2025-11-18,06:00-12:00,WEEKDAY,22.332204,88.277625,ZONE_014,TRAUMA_OTHER,1,0,0,MED,2,7.36,5.66,CLEAR,WET,False
INC_005099,2025-11-18T13:22:05.287981,2025-11-18,12:00-18:00,WEEKDAY,22.732898,88.30009,ZONE_009,FIRE,1,0,0,MED,2,21.63,38.46,CLEAR,WET,False
INC_005100,2025-11-18T05:11:13.287981,2025-11-18,00:00-06:00,WEEKDAY,22.56765,88.530688,ZONE_007,CARDIAC_EMERGENCY,1,0,0,LOW,1,12.85,20.56,CLEAR,WET,True
INC_005101,2025-11-18T02:06:13.287981,2025-11-18,00:00-06:00,WEEKDAY,22.610125,88.330565,ZONE_018,FIRE,1,0,0,MED,2,24.56,22.4,FOG,DRY,True
INC_005102,2025-11-18T02:22:18.287981,2025-11-18,00:00-06:00,WEEKDAY,22.330816,88.562835,ZONE_006,CARDIAC_EMERGENCY,1,0,0,MED,2,22.43,19.84,RAIN,DRY,True
INC_005103,2025-11-19T11:00:30.287981,2025-11-19,06:00-12:00,WEEKDAY,22.389681,88.381126,ZONE_011,RESPIRATORY_DISTRESS,1,0,0,MED,2,9.14,21.5,FOG,DRY,False
INC_005104,2025-11-18T22:17:09.287981,2025-11-18,18:00-24:00,WEEKDAY,22.697028,88.285703,ZONE_005,FIRE,1,0,0,MED,2,6.46,9.95,RAIN,DRY,True
INC_005105,2025-11-19T04:23:36.287981,2025-11-19,00:00-06:00,WEEKDAY,22.578294,88.390529,ZONE_020,ROAD_ACCIDENT,1,0,0,LOW,1,11.7,26.07,CLOUDY,WET,True
INC_005106,2025-11-19T08:00:13.287981,2025-11-19,06:00-12:00,WEEKDAY,22.652795,88.17024,ZONE_004,CARDIAC_EMERGENCY,1,0,0,HIGH,3,12.13,30.5,CLEAR,DAMAGED,False
INC_005107,2025-11-19T02:22:35.287981,2025-11-19,00:00-06:00,WEEKDAY,22.607681,88.324283,ZONE_018,CARDIAC_EMERGENCY,4,1,0,CRITICAL,4,10.65,25.29,RAIN,WET,True
INC_005108,2025-11-19T02:59:27.287981,2025-11-19,00:00-06:00,WEEKDAY,22.661674,88.185156,ZONE_004,CARDIAC_EMERGENCY,3,1,0,CRITICAL,4,7.64,38.96,RAIN,WET,True
INC_005109,2025-11-19T03:37:15.287981,2025-11-19,00:00-06:00,WEEKDAY,22.737754,88.293527,ZONE_009,TRAUMA_OTHER,1,0,0,LOW,1,5.25,10.66,CLEAR,WET,True
INC_005110,2025-11-19T03:24:33.287981,2025-11-19,00:00-06:00,WEEKDAY,22.671506,88.161173,ZONE_013,FIRE,1,0,0,MED,2,10.47,21.85,RAIN,DAMAGED,True
INC_005111,2025-11-19T19:09:21.287981,2025-11-19,18:00-24:00,WEEKDAY,22.617315,88.327071,ZONE_018,CARDIAC_EMERGENCY,1,0,0,MED,2,5.64,23.35,CLOUDY,WET,False
INC_005112,2025-11-19T02:08:31.287981,2025-11-19,00:00-06:00,WEEKDAY,22.625343,88.327657,ZONE_018,RESPIRATORY_DISTRESS,1,0,0,LOW,1,22.21,26.52,CLOUDY,DRY,True
INC_005113,2025-11-19T17:03:01.287981,2025-11-19,12:00-18:00,WEEKDAY,22.714946,88.27577,ZONE_005,FIRE,2,0,0,HIGH,3,23.6,10.86,CLEAR,DRY,False
INC_005114,2025-11-19T03:48:17.287981,2025-11-19,00:00-06:00,WEEKDAY,22.697357,88.276751,ZONE_005,CARDIAC_EMERGENCY,1,0,0,LOW,1,9.59,5.53,CLEAR,DAMAGED,True
INC_005115,2025-11-19T11:34:37.287981,2025-11-19,06:00-12:00,WEEKDAY,22.329431,88.281233,ZONE_014,RESPIRATORY_DISTRESS,1,0,0,MED,2,13.04,24.84,CLEAR,DRY,False
INC_005116,2025-11-19T23:34:21.287981,2025-11-19,18:00-24:00,WEEKDAY,22.341858,88.152095,ZONE_001,CARDIAC_EMERGENCY,1,0,0,LOW,1,21.84,29.62,RAIN,DAMAGED,True
INC_005117,2025-11-20T12:21:40.287981,2025-11-20,12:00-18:00,WEEKDAY,22.712099,88.457986,ZONE_012,TRAUMA_OTHER,1,0,0,MED,2,14.28,30.83,RAIN,WET,False
INC_005118,2025-11-20T06:18:06.287981,2025-11-20,06:00-12:00,WEEKDAY,22.633218,88.201693,ZONE_015,ROAD_ACCIDENT,1,1,0,CRITICAL,4,21.97,25.02,FOG,DAMAGED,False
INC_005119,2025-11-20T16:28:55.287981,2025-11-20,12:00-18:00,WEEKDAY,22.662001,88.17159,ZONE_004,ROAD_ACCIDENT,1,0,0,MED,2,16.63,19.89,CLEAR,DRY,False
INC_005120,2025-11-19T22:28:45.287981,2025-11-19,18:00-24:00,WEEKDAY,22.657992,88.181172,ZONE_004,CARDIAC_EMERGENCY,1,1,0,CRITICAL,4,14.38,31.32,RAIN,DAMAGED,True
INC_005121,2025-11-20T03:05:06.287981,2025-11-20,00:00-06:00,WEEKDAY,22.646417,88.174993,ZONE_004,TRAUMA_OTHER,1,0,0,LOW,1,9.79,38.55,CLEAR,DRY,True
INC_005122,2025-11-20T08:00:52.287981,2025-11-20,06:00-12:00,WEEKDAY,22.662503,88.178097,ZONE_004,CARDIAC_EMERGENCY,2,0,0,HIGH,3,14.91,11.8,CLEAR,DAMAGED,False
INC_005123,2025-11-20T01:14:12.287981,2025-11-20,00:00-06:00,WEEKDAY,22.632838,88.188635,ZONE_015,RESPIRATORY_DISTRESS,1,0,0,LOW,1,20.0,36.21,CLEAR,DRY,True
INC_005124,2025-11-20T11:55:09.287981,2025-11-20,06:00-12:00,WEEKDAY,22.580118,88.539605,ZONE_007,TRAUMA_OTHER,1,0,0,MED,2,14.82,18.56,RAIN,DRY,False
INC_005125,2025-11-21T14:56:01.287981,2025-11-21,12:00-18:00,FESTIVE,22.637424,88.196101,ZONE_015,FIRE,1,0,0,LOW,1,8.62,20.23,CLEAR,DAMAGED,False
INC_005126,2025-11-21T15:43:06.287981,2025-11-21,12:00-18:00,FESTIVE,22.348366,88.150316,ZONE_001,RESPIRATORY_DISTRESS,1,0,0,MED,2,17.31,6.45,CLEAR,WET,False
INC_005127,2025-11-21T13:13:53.287981,2025-11-21,12:00-18:00,FESTIVE,22.577416,88.385182,ZONE_020,FIRE,1,0,0,HIGH,3,17.61,9.21,CLEAR,DAMAGED,False
INC_005128,2025-11-20T23:53:51.287981,2025-11-20,18:00-24:00,FESTIVE,22.587122,88.383183,ZONE_020,RESPIRATORY_DISTRESS,1,0,0,LOW,1,23.66,5.96,CLEAR,DRY,True
INC_005129,2025-11-20T21:35:47.287981,2025-11-20,18:00-24:00,FESTIVE,22.353739,88.150489,ZONE_001,TRAUMA_OTHER,2,0,0,HIGH,3,13.39,11.09,FOG,DAMAGED,True
INC_005130,2025-11-21T05:02:51.287981,2025-11-21,00:00-06:00,FESTIVE,22.483574,88.132546,ZONE_002,TRAUMA_OTHER,1,0,0,LOW,1,24.83,31.94,CLEAR,DRY,True
INC_005131,2025-11-21T06:24:30.287981,2025-11-21,06:00-12:00,FESTIVE,22.405827,88.384747,ZONE_011,TRAUMA_OTHER,1,0,0,MED,2,11.6,11.7,RAIN,DRY,False
INC_005132,2025-11-21T03:46:46.287981,2025-11-21,00:00-06:00,FESTIVE,22.58105,88.534504,ZONE_007,FIRE,1,0,0,LOW,1,16.29,6.45,CLEAR,WET,True
INC_005133,2025-11-21T14:31:47.287981,2025-11-21,12:00-18:00,FESTIVE,22.679323,88.153774,ZONE_013,RESPIRATORY_DISTRESS,1,0,0,MED,2,20.32,26.65,CLEAR,DAMAGED,False
INC_005134,2025-11-21T16:47:44.287981,2025-11-21,12:00-18:00,FESTIVE,22.674687,88.151785,ZONE_013,CARDIAC_EMERGENCY,1,0,0,MED,2,21.98,32.62,CLEAR,WET,False
INC_005135,2025-11-21T05:14:17.287981,2025-11-21,00:00-06:00,FESTIVE,22.357624,88.167399,ZONE_001,RESPIRATORY_DISTRESS,2,0,0,HIGH,3,17.85,21.13,RAIN,WET,True
INC_005136,2025-11-21T12:22:39.287981,2025-11-21,12:00-18:00,FESTIVE,22.699025,88.28266,ZONE_005,FIRE,1,0,0,MED,2,16.44,8.43,CLEAR,WET,False
INC_005137,2025-11-21T18:54:43.287981,2025-11-21,18:00-24:00,FESTIVE,22.683875,88.163039,ZONE_013,CARDIAC_EMERGENCY,1,0,0,HIGH,3,18.07,6.47,FOG,DRY,False
INC_005138,2025-11-21T09:15:04.287981,2025-11-21,06:00-12:00,FESTIVE,22.706705,88.276478,ZONE_005,RESPIRATORY_DISTRESS,2,1,0,CRITICAL,4,25.61,35.91,CLOUDY,DAMAGED,False
INC_005139,2025-11-21T19:56:41.287981,2025-11-21,18:00-24:00,FESTIVE,22.344561,88.155521,ZONE_001,CARDIAC_EMERGENCY,1,0,0,HIGH,3,21.59,20.78,CLEAR,WET,False
INC_005140,2025-11-22T06:41:47.287981,2025-11-22,06:00-12:00,WEEKDAY,22.609577,88.32817,ZONE_018,ROAD_ACCIDENT,2,0,0,HIGH,3,7.01,19.24,FOG,WET,False
INC_005141,2025-11-22T13:04:19.287981,2025-11-22,12:00-18:00,WEEKDAY,22.35906,88.554035,ZONE_016,RESPIRATORY_DISTRESS,1,0,0,LOW,1,16.03,9.63,RAIN,DRY,False
INC_005142,2025-11-22T06:33:45.287981,2025-11-22,06:00-12:00,WEEKDAY,22.648564,88.189625,ZONE_015,FIRE,1,0,0,LOW,1,18.18,35.41,CLEAR,DAMAGED,False
INC_005143,2025-11-22T19:21:05.287981,2025-11-22,18:00-24:00,WEEKDAY,22.779716,88.492996,ZONE_017,FIRE,1,1,1,FATAL,5,10.32,35.17,CLEAR,DRY,False
INC_005144,2025-11-22T20:19:50.287981,2025-11-22,18:00-24:00,WEEKDAY,22.36201,88.55667,ZONE_016,CARDIAC_EMERGENCY,1,0,0,LOW,1,9.4,14.11,CLEAR,WET,True
INC_005145,2025-11-21T21:56:30.287981,2025-11-21,18:00-24:00,WEEKDAY,22.649589,88.198274,ZONE_015,RESPIRATORY_DISTRESS,4,1,0,CRITICAL,4,10.7,29.07,CLEAR,DAMAGED,True
INC_005146,2025-11-22T16:11:03.287981,2025-11-22,12:00-18:00,WEEKDAY,22.574073,88.396062,ZONE_020,ROAD_ACCIDENT,1,0,0,LOW,1,14.1,28.14,CLEAR,WET,False
INC_005147,2025-11-22T00:34:12.287981,2025-11-22,00:00-06:00,WEEKDAY,22.639005,88.197293,ZONE_015,RESPIRATORY_DISTRESS,3,1,0,CRITICAL,4,7.6,29.16,CLEAR,DRY,True
INC_005148,2025-11-22T08:36:03.287981,2025-11-22,06:00-12:00,WEEKDAY,22.350466,88.267581,ZONE_010,TRAUMA_OTHER,4,0,0,HIGH,3,17.49,34.41,CLOUDY,DRY,False
INC_005149,2025-11-21T22:01:18.287981,2025-11-21,18:00-24:00,WEEKDAY,22.666746,88.156268,ZONE_013,TRAUMA_OTHER,4,1,0,CRITICAL,4,6.29,6.37,CLEAR,DRY,True
INC_005150,2025-11-22T15:50:32.287981,2025-11-22,12:00-18:00,WEEKDAY,22.649936,88.169037,ZONE_004,FIRE,1,0,0,MED,2,17.86,39.37,CLEAR,DRY,False
INC_005151,2025-11-22T19:50:48.287981,2025-11-22,18:00-24:00,WEEKDAY,22.339341,88.152242,ZONE_001,TRAUMA_OTHER,1,0,0,MED,2,9.39,28.62,RAIN,DRY,False
INC_005152,2025-11-22T09:49:47.287981,2025-11-22,06:00-12:00,WEEKDAY,22.337073,88.557989,ZONE_006,ROAD_ACCIDENT,2,0,0,HIGH,3,18.68,19.97,CLOUDY,DRY,False
INC_005153,2025-11-22T17:16:47.287981,2025-11-22,12:00-18:00,WEEKDAY,22.358169,88.267184,ZONE_010,ROAD_ACCIDENT,2,0,0,HIGH,3,17.8,23.06,CLEAR,WET,False
INC_005154,2025-11-22T15:08:53.287981,2025-11-22,12:00-18:00,WEEKDAY,22.716935,88.289466,ZONE_005,TRAUMA_OTHER,1,0,0,MED,2,18.64,5.13,FOG,DAMAGED,False
INC_005155,2025-11-23T19:07:36.287981,2025-11-23,18:00-24:00,WEEKEND,22.326111,88.558615,ZONE_006,ROAD_ACCIDENT,1,0,0,MED,2,14.69,9.42,CLEAR,WET,False
INC_005156,2025-11-23T13:21:13.287981,2025-11-23,12:00-18:00,WEEKEND,22.585398,88.5374,ZONE_007,ROAD_ACCIDENT,4,0,0,HIGH,3,15.78,31.74,RAIN,DRY,False
INC_005157,2025-11-23T17:57:50.287981,2025-11-23,12:00-18:00,WEEKEND,22.32003,88.559009,ZONE_006,ROAD_ACCIDENT,1,0,0,MED,2,14.06,12.52,CLEAR,DAMAGED,False
INC_005158,2025-11-23T15:20:22.287981,2025-11-23,12:00-18:00,WEEKEND,22.705906,88.290601,ZONE_005,ROAD_ACCIDENT,1,1,0,CRITICAL,4,16.71,32.62,CLEAR,DAMAGED,False
INC_005159,2025-11-23T05:54:29.287981,2025-11-23,00:00-06:00,WEEKEND,22.330382,88.563085,ZONE_006,ROAD_ACCIDENT,1,1,0,CRITICAL,4,18.15,31.16,RAIN,WET,True
INC_005160,2025-11-23T04:00:50.287981,2025-11-23,00:00-06:00,WEEKEND,22.49612,88.306456,ZONE_008,RESPIRATORY_DISTRESS,1,0,0,MED,2,17.27,30.04,RAIN,DRY,True
INC_005161,2025-11-23T12:25:56.287981,2025-11-23,12:00-18:00,WEEKEND,22.699892,88.284978,ZONE_005,ROAD_ACCIDENT,1,0,0,MED,2,18.89,24.52,CLEAR,WET,False
INC_005162,2025-11-22T23:59:04.287981,2025-11-22,18:00-24:00,WEEKEND,22.773102,88.510889,ZONE_017,TRAUMA_OTHER,1,0,0,LOW,1,21.2,19.68,CLEAR,DRY,True
INC_005163,2025-11-23T06:02:39.287981,2025-11-23,06:00-12:00,WEEKEND,22.497084,88.134572,ZONE_002,TRAUMA_OTHER,1,0,0,LOW,1,11.91,34.48,CLEAR,WET,False
INC_005164,2025-11-23T20:52:32.287981,2025-11-23,18:00-24:00,WEEKEND,22.671584,88.15187,ZONE_013,ROAD_ACCIDENT,1,0,0,MED,2,15.86,25.74,CLEAR,DRY,True
INC_005165,2025-11-23T17:17:44.287981,2025-11-23,12:00-18:00,WEEKEND,22.346263,88.263199,ZONE_010,ROAD_ACCIDENT,3,0,0,HIGH,3,14.9,37.52,FOG,WET,False
INC_005166,2025-11-24T01:22:14.287981,2025-11-24,00:00-06:00,WEEKEND,22.704017,88.288031,ZONE_005,FIRE,1,0,0,LOW,1,16.01,7.28,FOG,DRY,True
INC_005167,2025-11-23T22:19:44.287981,2025-11-23,18:00-24:00,WEEKEND,22.328603,88.567383,ZONE_006,ROAD_ACCIDENT,1,0,0,LOW,1,13.57,13.95,RAIN,WET,True
INC_005168,2025-11-24T18:50:20.287981,2025-11-24,18:00-24:00,WEEKEND,22.735917,88.288303,ZONE_009,ROAD_ACCIDENT,3,0,0,HIGH,3,24.13,6.17,CLEAR,DAMAGED,False
INC_005169,2025-11-24T01:50:47.287981,2025-11-24,00:00-06:00,WEEKEND,22.321805,88.559457,ZONE_006,CARDIAC_EMERGENCY,4,0,0,HIGH,3,11.83,6.21,RAIN,DRY,True
INC_005170,2025-11-24T04:58:00.287981,2025-11-24,00:00-06:00,WEEKEND,22.631031,88.204706,ZONE_015,FIRE,1,0,0,MED,2,11.08,39.71,CLEAR,DRY,True
INC_005171,2025-11-24T06:02:51.287981,2025-11-24,06:00-12:00,WEEKEND,22.697673,88.286885,ZONE_005,RESPIRATORY_DISTRESS,1,0,0,MED,2,16.37,18.23,CLEAR,WET,False
INC_005172,2025-11-24T06:42:22.287981,2025-11-24,06:00-12:00,WEEKEND,22.727068,88.460044,ZONE_012,TRAUMA_OTHER,1,0,0,MED,2,9.6,17.47,CLEAR,DAMAGED,False
INC_005173,2025-11-23T22:28:51.287981,2025-11-23,18:00-24:00,WEEKEND,22.496383,88.130783,ZONE_002,FIRE,1,0,0,MED,2,21.47,27.28,CLOUDY,DAMAGED,True
INC_005174,2025-11-24T01:04:34.287981,2025-11-24,00:00-06:00,WEEKEND,22.69982,88.550947,ZONE_003,CARDIAC_EMERGENCY,3,1,0,CRITICAL,4,15.27,6.3,CLEAR,WET,True
INC_005175,2025-11-24T14:54:01.287981,2025-11-24,12:00-18:00,WEEKEND,22.35753,88.14775,ZONE_001,FIRE,4,0,0,HIGH,3,5.08,16.06,CLEAR,WET,False
INC_005176,2025-11-24T19:13:43.287981,2025-11-24,18:00-24:00,WEEKEND,22.729476,88.454835,ZONE_012,FIRE,1,0,0,HIGH,3,13.53,28.4,RAIN,WET,False
INC_005177,2025-11-24T19:54:28.287981,2025-11-24,18:00-24:00,WEEKEND,22.395419,88.386537,ZONE_011,RESPIRATORY_DISTRESS,4,0,0,HIGH,3,8.84,9.02,FOG,WET,False
INC_005178,2025-11-24T17:15:33.287981,2025-11-24,12:00-18:00,WEEKEND,22.348669,88.256732,ZONE_010,ROAD_ACCIDENT,1,1,1,FATAL,5,3.08,12.96,FOG,DAMAGED,False
INC_005179,2025-11-24T01:05:32.287981,2025-11-24,00:00-06:00,WEEKEND,22.584939,88.547054,ZONE_007,ROAD_ACCIDENT,1,0,0,MED,2,16.34,18.51,RAIN,DAMAGED,True
INC_005180,2025-11-24T16:26:58.287981,2025-11-24,12:00-18:00,WEEKEND,22.396043,88.373377,ZONE_011,ROAD_ACCIDENT,1,0,0,HIGH,3,5.19,22.18,CLEAR,WET,False
INC_005181,2025-11-25T14:29:27.287981,2025-11-25,12:00-18:00,WEEKDAY,22.568292,88.52974,ZONE_007,CARDIAC_EMERGENCY,4,1,0,CRITICAL,4,24.82,39.62,CLEAR,WET,False
INC_005182,2025-11-25T08:09:05.287981,2025-11-25,06:00-12:00,WEEKDAY,22.335797,88.559252,ZONE_006,ROAD_ACCIDENT,2,1,0,CRITICAL,4,20.26,11.86,CLEAR,WET,False
INC_005183,2025-11-25T09:47:27.287981,2025-11-25,06:00-12:00,WEEKDAY,22.332685,88.273147,ZONE_014,RESPIRATORY_DISTRESS,1,0,0,MED,2,23.46,24.06,CLEAR,WET,False
INC_005184,2025-11-24T20:59:22.287981,2025-11-24,18:00-24:00,WEEKDAY,22.345601,88.271281,ZONE_014,ROAD_ACCIDENT,2,1,0,CRITICAL,4,8.44,13.99,CLEAR,DRY,True
INC_005185,2025-11-25T15:59:39.287981,2025-11-25,12:00-18:00,WEEKDAY,22.649262,88.179764,ZONE_004,FIRE,3,1,0,CRITICAL,4,9.94,13.43,CLEAR,DRY,False
INC_005186,2025-11-25T02:23:07.287981,2025-11-25,00:00-06:00,WEEKDAY,22.334207,88.279798,ZONE_014,TRAUMA_OTHER,4,1,0,CRITICAL,4,22.38,32.03,FOG,DAMAGED,True
INC_005187,2025-11-24T22:13:47.287981,2025-11-24,18:00-24:00,WEEKDAY,22.679306,88.151829,ZONE_013,TRAUMA_OTHER,2,0,0,HIGH,3,14.74,38.72,RAIN,WET,True
INC_005188,2025-11-25T16:26:07.287981,2025-11-25,12:00-18:00,WEEKDAY,22.62246,88.325072,ZONE_018,ROAD_ACCIDENT,1,0,0,MED,2,6.28,33.44,CLEAR,DRY,False
INC_005189,2025-11-25T04:29:35.287981,2025-11-25,00:00-06:00,WEEKDAY,22.328677,88.269462,ZONE_014,CARDIAC_EMERGENCY,1,0,0,LOW,1,13.8,22.35,CLEAR,DRY,True
INC_005190,2025-11-25T20:25:51.287981,2025-11-25,18:00-24:00,WEEKDAY,22.678245,88.476294,ZONE_019,CARDIAC_EMERGENCY,1,0,0,MED,2,8.04,10.15,CLEAR,DRY,True
INC_005191,2025-11-25T01:31:25.287981,2025-11-25,00:00-06:00,WEEKDAY,22.649098,88.188826,ZONE_015,FIRE,2,1,0,CRITICAL,4,8.84,28.67,RAIN,WET,True
INC_005192,2025-11-25T16:10:03.287981,2025-11-25,12:00-18:00,WEEKDAY,22.498739,88.134464,ZONE_002,CARDIAC_EMERGENCY,1,0,0,LOW,1,20.3,34.81,RAIN,WET,False
INC_005193,2025-11-25T19:19:41.287981,2025-11-25,18:00-24:00,WEEKDAY,22.366678,88.552612,ZONE_016,RESPIRATORY_DISTRESS,3,0,0,HIGH,3,22.77,30.6,CLEAR,WET,False
INC_005194,2025-11-25T02:10:37.287981,2025-11-25,00:00-06:00,WEEKDAY,22.329959,88.566985,ZONE_006,RESPIRATORY_DISTRESS,1,0,0,MED,2,16.32,20.09,CLEAR,DAMAGED,True
INC_005195,2025-11-25T15:36:05.287981,2025-11-25,12:00-18:00,WEEKDAY,22.336276,88.275845,ZONE_014,FIRE,1,0,0,MED,2,16.28,23.64,CLEAR,WET,False
INC_005196,2025-11-26T13:08:00.287981,2025-11-26,12:00-18:00,WEEKDAY,22.706834,88.545257,ZONE_003,CARDIAC_EMERGENCY,1,0,0,MED,2,10.99,8.16,CLEAR,WET,False
INC_005197,2025-11-26T01:18:38.287981,2025-11-26,00:00-06:00,WEEKDAY,22.674918,88.163556,ZONE_013,ROAD_ACCIDENT,1,0,0,MED,2,18.7,12.62,RAIN,WET,True
INC_005198,2025-11-26T15:01:28.287981,2025-11-26,12:00-18:00,WEEKDAY,22.56875,88.536129,ZONE_007,ROAD_ACCIDENT,1,0,0,MED,2,20.9,20.72,RAIN,DAMAGED,False
INC_005199,2025-11-26T08:37:06.287981,2025-11-26,06:00-12:00,WEEKDAY,22.572135,88.535253,ZONE_007,ROAD_ACCIDENT,1,0,0,LOW,1,21.88,15.69,CLEAR,DRY,False
INC_005200,2025-11-26T02:34:05.287981,2025-11-26,00:00-06:00,WEEKDAY,22.712721,88.294182,ZONE_005,TRAUMA_OTHER,1,0,0,LOW,1,19.42,20.71,RAIN,WET,True
INC_005201,2025-11-26T08:58:39.287981,2025-11-26,06:00-12:00,WEEKDAY,22.495088,88.310818,ZONE_008,ROAD_ACCIDENT,3,1,1,FATAL,5,13.43,35.14,CLEAR,DRY,False
INC_005202,2025-11-26T20:44:31.287981,2025-11-26,18:00-24:00,WEEKDAY,22.344754,88.163971,ZONE_001,TRAUMA_OTHER,1,0,0,MED,2,19.49,25.17,RAIN,DAMAGED,True
INC_005203,2025-11-26T11:50:23.287981,2025-11-26,06:00-12:00,WEEKDAY,22.647695,88.2048,ZONE_015,TRAUMA_OTHER,1,0,0,MED,2,12.37,39.19,CLEAR,DAMAGED,False
INC_005204,2025-11-26T00:21:03.287981,2025-11-26,00:00-06:00,WEEKDAY,22.346347,88.252735,ZONE_010,ROAD_ACCIDENT,1,0,0,MED,2,8.11,11.75,CLEAR,DAMAGED,True
INC_005205,2025-11-25T21:44:06.287981,2025-11-25,18:00-24:00,WEEKDAY,22.332895,88.272888,ZONE_014,CARDIAC_EMERGENCY,4,1,0,CRITICAL,4,7.25,11.68,CLEAR,WET,True
INC_005206,2025-11-26T06:26:49.287981,2025-11-26,06:00-12:00,WEEKDAY,22.583799,88.534019,ZONE_007,ROAD_ACCIDENT,1,0,0,LOW,1,23.73,28.45,CLEAR,DAMAGED,False
INC_005207,2025-11-25T21:08:53.287981,2025-11-25,18:00-24:00,WEEKDAY,22.339096,88.267679,ZONE_014,FIRE,1,0,0,MED,2,19.01,35.49,RAIN,DAMAGED,True
INC_005208,2025-11-26T02:33:12.287981,2025-11-26,00:00-06:00,WEEKDAY,22.67895,88.161966,ZONE_013,FIRE,1,0,0,MED,2,6.4,29.74,RAIN,DAMAGED,True
INC_005209,2025-11-26T12:16:33.287981,2025-11-26,12:00-18:00,WEEKDAY,22.354026,88.561232,ZONE_016,ROAD_ACCIDENT,3,0,0,HIGH,3,11.34,10.62,CLEAR,WET,False
INC_005210,2025-11-26T10:10:45.287981,2025-11-26,06:00-12:00,WEEKDAY,22.326538,88.557018,ZONE_006,RESPIRATORY_DISTRESS,1,0,0,LOW,1,18.92,33.03,CLEAR,DRY,False
INC_005211,2025-11-26T22:05:38.287981,2025-11-26,18:00-24:00,WEEKDAY,22.61787,88.335534,ZONE_018,RESPIRATORY_DISTRESS,1,1,0,CRITICAL,4,19.36,26.18,CLEAR,WET,True
INC_005212,2025-11-27T20:35:21.287981,2025-11-27,18:00-24:00,WEEKDAY,22.718771,88.449126,ZONE_012,FIRE,1,0,0,MED,2,11.59,33.01,CLOUDY,DAMAGED,True
